species,trait,model,correlation_mean,correlation_SD,RMSE_mean,RMSE_SD
rice,Brown_rice_volume,BayesC,0.629658313170331,0.0622015805737533,1.00837933834669,0.102529100500124
rice,Brown_rice_volume,GBLUP,0.630435291770442,0.0596372560039275,1.00781991660893,0.102271828169389
rice,Brown_rice_volume,LightGBM,0.712421613533369,0.0599236650107191,0.907960319304293,0.103335242346957
rice,Brown_rice_volume,RF,0.693487941302306,0.0622730659833207,0.93436860299164,0.0997210022395273
rice,Brown_rice_volume,RKHS,0.615348729993189,0.0618589590524571,1.02358918473984,0.100159758937469
rice,Brown_rice_volume,XGBoost,0.716905953834186,0.0608051617425443,0.901974136695587,0.0915993821038007
rice,Culm_habit,BL,0.614818673756673,0.0565411945705466,1.45111994553587,0.11600346622566
rice,Culm_habit,BRR,0.615072438900833,0.0566058138348748,1.44970817131163,0.115567275079101
rice,Culm_habit,BayesA,0.617550867103543,0.0592846891864976,1.44506744553493,0.120723551747014
rice,Culm_habit,BayesB,0.628021226673456,0.061499896411642,1.43036666626128,0.122649562268333
rice,Culm_habit,BayesC,0.614267820499665,0.057212655511392,1.45103131353815,0.117262680334561
rice,Culm_habit,GBLUP,0.614516835578898,0.0564800874409746,1.45035151528929,0.116282054730808
rice,Culm_habit,LightGBM,0.689828366684129,0.0593483873788667,1.33180218052269,0.121590238442171
rice,Culm_habit,RF,0.670321661151293,0.0532334862541658,1.36522654341566,0.113277227825782
rice,Culm_habit,RKHS,0.600716266081934,0.0550260481875469,1.46935187243398,0.111912957747124
rice,Culm_habit,XGBoost,0.694069489433253,0.0651055259266246,1.32119700066644,0.125648531840411
rice,FT_ratio_of_Arkansas_Aberdeen,BL,0.343603612385231,0.10001573151453,0.178365009893795,0.0188067694688619
rice,FT_ratio_of_Arkansas_Aberdeen,BRR,0.363452344809419,0.0922819046349257,0.177212776892948,0.0188890458339905
rice,FT_ratio_of_Arkansas_Aberdeen,BayesA,0.368536783130441,0.0941846412667595,0.176658044163951,0.018729457708598
rice,FT_ratio_of_Arkansas_Aberdeen,BayesB,0.370608965149807,0.0925439723643778,0.176586969617864,0.0188551168500769
rice,FT_ratio_of_Arkansas_Aberdeen,BayesC,0.362671810077272,0.0927428031509751,0.177262261610853,0.0187939662352605
rice,FT_ratio_of_Arkansas_Aberdeen,GBLUP,0.363694750359386,0.0927717655304275,0.177037322416395,0.0188126553374206
rice,FT_ratio_of_Arkansas_Aberdeen,LightGBM,0.433728667631207,0.0930481652435511,0.170806266311559,0.0188498755029512
rice,FT_ratio_of_Arkansas_Aberdeen,RF,0.396941032019643,0.0971952521362313,0.174379138126609,0.018303255759059
rice,FT_ratio_of_Arkansas_Aberdeen,RKHS,0.341970784790426,0.0881472070569249,0.178526923769486,0.0188148096587259
rice,FT_ratio_of_Arkansas_Aberdeen,XGBoost,0.440460015065582,0.0869085944056181,0.170823912408938,0.0191335326751439
rice,FT_ratio_of_Faridpur_Aberdeen,BL,0.277300314679212,0.128998747826012,0.150756923225082,0.0128792800004852
rice,FT_ratio_of_Faridpur_Aberdeen,BRR,0.293934942868894,0.124404216656445,0.149959654849655,0.0128224498287106
rice,FT_ratio_of_Faridpur_Aberdeen,BayesA,0.303123922949001,0.127383978124739,0.149323172574938,0.0131682648603013
rice,FT_ratio_of_Faridpur_Aberdeen,BayesB,0.299150253977721,0.125934106336539,0.149750959893005,0.0129642550788612
rice,FT_ratio_of_Faridpur_Aberdeen,BayesC,0.297056571845508,0.123839251722856,0.149955406599218,0.0129099502210689
rice,FT_ratio_of_Faridpur_Aberdeen,GBLUP,0.294445042898192,0.124149367757805,0.149939193496653,0.0128230726813179
rice,FT_ratio_of_Faridpur_Aberdeen,LightGBM,0.313078610057227,0.110567296483549,0.149500826452679,0.0126188765289737
rice,FT_ratio_of_Faridpur_Aberdeen,RF,0.358922171792907,0.124146004141097,0.146278305479742,0.0125737951526924
rice,FT_ratio_of_Faridpur_Aberdeen,RKHS,0.279436511846461,0.129081461644837,0.150901199215474,0.0128745784755842
rice,FT_ratio_of_Faridpur_Aberdeen,XGBoost,0.366108869235116,0.111945949494236,0.146060844887432,0.0119954620503976
rice,Flag_leaf_length,BL,0.348792426556714,0.0899865713627587,5.37194866666232,0.428439587641361
rice,Flag_leaf_length,BRR,0.344410776082218,0.0883873982772363,5.39307320636131,0.429682380208611
rice,Flag_leaf_length,BayesA,0.353646022142328,0.0890839230863437,5.36986142916114,0.429121253968978
rice,Flag_leaf_length,BayesB,0.353350144664562,0.088155479051707,5.37312900773405,0.424396748335694
rice,Flag_leaf_length,BayesC,0.345817755253173,0.0859527745249576,5.39122694993935,0.433801240671297
rice,Flag_leaf_length,GBLUP,0.346389103664014,0.0875475842398605,5.38761709982959,0.435900674841955
rice,Flag_leaf_length,LightGBM,0.371138427801425,0.0942728587651846,5.36703813421155,0.372414627918016
rice,Flag_leaf_length,RF,0.390446725098957,0.0830948414174018,5.2893800567755,0.452904364759998
rice,Flag_leaf_length,RKHS,0.322230341753804,0.0917045024437735,5.44602521586846,0.444514949914391
rice,Flag_leaf_length,XGBoost,0.402549251775615,0.0790937478736039,5.25191846702049,0.42421998154566
rice,Flag_leaf_width,BL,0.663094861099667,0.0433941136023781,0.189233150762556,0.0165389719103513
rice,Flag_leaf_width,BRR,0.664860937384286,0.0444724190385925,0.187885458003482,0.0168259733419518
rice,Flag_leaf_width,BayesA,0.66448474403233,0.0436378604655353,0.187679885476248,0.0165733407402543
rice,Flag_leaf_width,BayesB,0.667470568483904,0.0455614757865156,0.186959562990469,0.0169956165406454
rice,Flag_leaf_width,BayesC,0.666330208799789,0.0448501671099777,0.187346219096034,0.0170333083590175
rice,Flag_leaf_width,GBLUP,0.66458094897912,0.0440863271703039,0.187808882080953,0.0165882038655887
rice,Flag_leaf_width,LightGBM,0.711653802524874,0.039087296917954,0.176015394921507,0.0138217109459756
rice,Flag_leaf_width,RF,0.727358708594945,0.0325919961573599,0.173361874036943,0.0134818270518212
rice,Flag_leaf_width,RKHS,0.664018001422207,0.0441027241965894,0.18878682410196,0.0167304416116283
rice,Flag_leaf_width,XGBoost,0.713364061450353,0.0399824813702037,0.175277202403537,0.0138856451273037
rice,Florets_per_panicle,BL,0.407993943549434,0.0818175756259666,0.299853811759256,0.027751224615885
rice,Florets_per_panicle,BRR,0.421809919992114,0.07990183488438,0.297365003860071,0.0284303999091607
rice,Florets_per_panicle,BayesA,0.428053054784209,0.0784867931411933,0.29634027751057,0.0285018138483414
rice,Florets_per_panicle,BayesB,0.430548991435711,0.0821641498919311,0.296121424598041,0.0290118930357031
rice,Florets_per_panicle,BayesC,0.422685541540351,0.0828388313237952,0.297241653787583,0.0284461933815397
rice,Florets_per_panicle,GBLUP,0.423381275245813,0.0798901623404393,0.297275809505275,0.0284905725399549
rice,Florets_per_panicle,LightGBM,0.532495283013272,0.0765821907859897,0.279641134225517,0.0291279664799235
rice,Florets_per_panicle,RF,0.532088309261668,0.0789402471913437,0.2785094524272,0.0289490377671175
rice,Florets_per_panicle,RKHS,0.39256135418782,0.0885260921142048,0.302298048600737,0.0292459576951483
rice,Florets_per_panicle,XGBoost,0.530233914461609,0.0832536989719149,0.278026188394833,0.0291424129606426
rice,Flowering_time_at_Aberdeen,BL,0.284585396957386,0.0996572001865245,37.0461403016482,4.65114212085218
rice,Flowering_time_at_Aberdeen,BRR,0.268539432443849,0.09789044518231,37.2160174920242,4.6398788808437
rice,Flowering_time_at_Aberdeen,BayesA,0.295144895841698,0.0896047717713627,37.0089681022274,4.64864837877617
rice,Flowering_time_at_Aberdeen,BayesB,0.290579816922587,0.0947651863117105,36.997161819634,4.55022492244694
rice,Flowering_time_at_Aberdeen,BayesC,0.272375221330538,0.0943157488710592,37.1797843943397,4.61613573371005
rice,Flowering_time_at_Aberdeen,GBLUP,0.270613678518291,0.0956362317294909,37.1930021396072,4.62584724316079
rice,Flowering_time_at_Aberdeen,LightGBM,0.431675319068524,0.108280045267022,34.8001223855138,4.74156406154731
rice,Flowering_time_at_Aberdeen,RF,0.413372220553611,0.126544265541969,35.3087938545996,4.44924173763978
rice,Flowering_time_at_Aberdeen,RKHS,0.222886667476122,0.112104027240352,37.7324488314596,4.64304024345346
rice,Flowering_time_at_Aberdeen,XGBoost,0.435559777191638,0.115669796336726,34.7639980807835,4.87859025649251
rice,Flowering_time_at_Arkansas,BL,0.473036779350958,0.0944054496473189,11.2556449685227,1.0193625461698
rice,Flowering_time_at_Arkansas,BRR,0.472674461352985,0.0961878100733614,11.2720988235485,1.01807586329906
rice,Flowering_time_at_Arkansas,BayesA,0.474526274907545,0.0937897172482664,11.2585187572531,1.01284829811824
rice,Flowering_time_at_Arkansas,BayesB,0.477200411832846,0.0933449983138169,11.2446574556636,0.996752080355732
rice,Flowering_time_at_Arkansas,BayesC,0.472137383851213,0.0934200959418097,11.2788298334286,1.00792562479316
rice,Flowering_time_at_Arkansas,GBLUP,0.472207785563784,0.0951865413267637,11.2784053748359,1.0107779076005
rice,Flowering_time_at_Arkansas,LightGBM,0.570111508312468,0.084940233439032,10.4482180471246,1.06286793340864
rice,Flowering_time_at_Arkansas,RF,0.551751393293483,0.10300017229085,10.6203078849254,1.1819724583787
rice,Flowering_time_at_Arkansas,RKHS,0.457618365695216,0.101914793559255,11.3772666311585,1.06499165272211
rice,Flowering_time_at_Arkansas,XGBoost,0.5608036306488,0.0913430382422716,10.5478074927388,0.998326704225902
rice,Flowering_time_at_Faridpur,BL,0.379923573335716,0.110587814737786,7.91698674362115,1.06073258741051
rice,Flowering_time_at_Faridpur,BRR,0.387893311066833,0.105726315671403,7.87893073082821,1.05973535143171
rice,Flowering_time_at_Faridpur,BayesA,0.385721858938777,0.105493286866138,7.87661093792498,1.07011694759507
rice,Flowering_time_at_Faridpur,BayesB,0.386212773532302,0.106691448646063,7.88988586674204,1.05861392121911
rice,Flowering_time_at_Faridpur,BayesC,0.386842728944605,0.104977739790998,7.8802431846447,1.06405151666607
rice,Flowering_time_at_Faridpur,GBLUP,0.38420263278876,0.106218126126732,7.89491873201976,1.06075504784352
rice,Flowering_time_at_Faridpur,LightGBM,0.44230550028567,0.102729899080192,7.68367889119775,1.03837571260327
rice,Flowering_time_at_Faridpur,RF,0.423454049906533,0.108028964100981,7.73761064280206,1.06797990120189
rice,Flowering_time_at_Faridpur,RKHS,0.370998789969902,0.103487146664681,7.96287828150351,1.05777065175964
rice,Flowering_time_at_Faridpur,XGBoost,0.441340528921992,0.0992549839134787,7.68141430428899,1.00532778734435
rice,Leaf_pubescence,BL,0.456535013510105,0.149902201572124,0.312060168777512,0.0449973835090713
rice,Leaf_pubescence,BRR,0.457521786758679,0.150902156092278,0.310666614941524,0.0448393264141985
rice,Leaf_pubescence,BayesA,0.460406622315772,0.151761960358234,0.309637173452426,0.0454837021403091
rice,Leaf_pubescence,BayesB,0.457381679705171,0.154626874687658,0.309842412363561,0.0473196948950075
rice,Leaf_pubescence,BayesC,0.460080535420329,0.150206411359111,0.310397881881087,0.0449503529300542
rice,Leaf_pubescence,GBLUP,0.458303961448412,0.151070452875463,0.310947323363222,0.0454990204076751
rice,Leaf_pubescence,LightGBM,0.503944540992498,0.160690096934265,0.299280535707513,0.0496701144308762
rice,Leaf_pubescence,RF,0.543812989861473,0.172936714964792,0.291303868065005,0.0476768153562267
rice,Leaf_pubescence,RKHS,0.430843148276353,0.151492284573632,0.316994163767026,0.0461555516813577
rice,Leaf_pubescence,XGBoost,0.541304904902861,0.156691438235612,0.290513563460958,0.0518559875924231
rice,Panicle_fertility,BL,0.370195141317816,0.0829336263330918,0.0967679004137985,0.0155022869226858
rice,Panicle_fertility,BRR,0.373487560670579,0.07864792796702,0.0965278418076707,0.0152638235660458
rice,Panicle_fertility,BayesA,0.373776540824723,0.0789892935948551,0.0966547242318143,0.0150841519588237
rice,Panicle_fertility,BayesB,0.375158981500931,0.0781822632848729,0.0964823665454494,0.015137789901789
rice,Panicle_fertility,BayesC,0.373828888249021,0.0776368335944055,0.096551091404163,0.01517986553894
rice,Panicle_fertility,GBLUP,0.372382381159074,0.0786389395553502,0.0965965221521073,0.0151906826727044
rice,Panicle_fertility,LightGBM,0.434816643014511,0.07156599459689,0.0940877112677421,0.0152784478409984
rice,Panicle_fertility,RF,0.499301095510501,0.0595523631037466,0.0909301235952326,0.0148769005048445
rice,Panicle_fertility,RKHS,0.34866017964457,0.0810094755778725,0.0975885415665033,0.0155015460691167
rice,Panicle_fertility,XGBoost,0.459764084462359,0.0746327169925894,0.0928147956387882,0.014911943260767
rice,Panicle_length,BL,0.529582530378817,0.0834788371254167,2.97176064708107,0.219455228400914
rice,Panicle_length,BRR,0.52980283592353,0.0816048347236982,2.97016262603915,0.21650731379967
rice,Panicle_length,BayesA,0.531025206848539,0.0801959207997314,2.97150438769529,0.213760676317761
rice,Panicle_length,BayesB,0.533084788911028,0.0815337389566464,2.96548099081851,0.216385973179379
rice,Panicle_length,BayesC,0.531880595287948,0.0805943676357514,2.96857787443706,0.215711518934142
rice,Panicle_length,GBLUP,0.532060349819713,0.0804683183130528,2.96785356722558,0.214511038831455
rice,Panicle_length,LightGBM,0.565915307534457,0.0803802445850138,2.89351805164863,0.216705206065855
rice,Panicle_length,RF,0.57007080069459,0.0813155569441849,2.88327151946267,0.224415186729082
rice,Panicle_length,RKHS,0.51507280858446,0.0853064547779495,3.00826447924619,0.214453719361144
rice,Panicle_length,XGBoost,0.58989209885099,0.0735761377821649,2.8351158617247,0.23479307100854
rice,Panicle_number_per_plant,BL,0.755222912691155,0.0448380439491863,0.270492947099871,0.0166922156605041
rice,Panicle_number_per_plant,BRR,0.756032273900684,0.0443398297237828,0.269542817525413,0.0168296981488667
rice,Panicle_number_per_plant,BayesA,0.756785544684029,0.044934215641452,0.268922781238948,0.0171512229803636
rice,Panicle_number_per_plant,BayesB,0.758418976920992,0.0438768566320189,0.268140710357292,0.0170135877068602
rice,Panicle_number_per_plant,BayesC,0.755845084369135,0.0451591481435105,0.269441613534086,0.0172026242822366
rice,Panicle_number_per_plant,GBLUP,0.755770309780552,0.0447972480991106,0.269518482370741,0.017021170487145
rice,Panicle_number_per_plant,LightGBM,0.782864367858076,0.0381849153901325,0.255501057965921,0.015117854661787
rice,Panicle_number_per_plant,RF,0.794388941857578,0.0369523268729378,0.250391118064002,0.0144124307522313
rice,Panicle_number_per_plant,RKHS,0.753618445035496,0.0463653904210877,0.271006033870152,0.0171130013134507
rice,Panicle_number_per_plant,XGBoost,0.785217520791303,0.0401861750103571,0.254368443418948,0.0180015072591772
rice,Pericarp_color,BL,0.479702695887701,0.137664214851962,0.25034804513849,0.0336420394439784
rice,Pericarp_color,BRR,0.477586295544829,0.143442948852282,0.250683633803385,0.0340115599987245
rice,Pericarp_color,BayesA,0.460868649988671,0.148130818012779,0.253947887380056,0.037047309976138
rice,Pericarp_color,BayesB,0.443595880567202,0.148536232844842,0.256991377542738,0.0390879184509799
rice,Pericarp_color,BayesC,0.477460394830498,0.143018643914924,0.250543627087184,0.0340407058200241
rice,Pericarp_color,GBLUP,0.477311821748464,0.142853197291387,0.250560280570674,0.0342667581883529
rice,Pericarp_color,LightGBM,0.567917642927629,0.132593886885845,0.234215693885659,0.0375637967197262
rice,Pericarp_color,RF,0.575350852166648,0.13944847633585,0.234209826684833,0.0353392893900678
rice,Pericarp_color,RKHS,0.481857418023801,0.137930098832981,0.250159927703833,0.0344471949067663
rice,Pericarp_color,XGBoost,0.531271850212707,0.137874067799882,0.241972282474039,0.03766448262815
rice,Plant_height,BL,0.621886811009866,0.0476977480449076,16.5005549820522,1.7497912767504
rice,Plant_height,BRR,0.625099443921175,0.0466209511834923,16.4420032125191,1.72224407001539
rice,Plant_height,BayesA,0.638357494308441,0.0445493663411658,16.2283407816738,1.59136544541596
rice,Plant_height,BayesB,0.642897156673747,0.0503237371162477,16.131568435892,1.68521561570283
rice,Plant_height,BayesC,0.626646032688699,0.0472417880862491,16.4289116656065,1.72514859645798
rice,Plant_height,GBLUP,0.626462683168797,0.0472717002794604,16.4203110533272,1.71514479780196
rice,Plant_height,LightGBM,0.657950648467269,0.0631483195778073,15.7983717454384,1.77063327798975
rice,Plant_height,RF,0.674890215490486,0.0667050174314138,15.5784643074407,1.73937613964389
rice,Plant_height,RKHS,0.604573657914975,0.04617218191692,16.8005233989964,1.72781351139145
rice,Plant_height,XGBoost,0.664242720816576,0.0613407470763494,15.6791158079773,1.71541714804116
rice,Primary_panicle_branch_number,BL,0.463254416966515,0.103398279915732,1.58191808510253,0.141795475256982
rice,Primary_panicle_branch_number,BRR,0.463250287268523,0.102899821743811,1.58123624428404,0.141729458648216
rice,Primary_panicle_branch_number,BayesA,0.463098459221582,0.103644326399601,1.57881106172817,0.136973715925498
rice,Primary_panicle_branch_number,BayesB,0.469767155955937,0.102779567051203,1.57303369185071,0.139172498073179
rice,Primary_panicle_branch_number,BayesC,0.464426889385393,0.103375562641208,1.57918916749239,0.139309177170111
rice,Primary_panicle_branch_number,GBLUP,0.462681826318503,0.103073658341486,1.58044092888792,0.140398830734299
rice,Primary_panicle_branch_number,LightGBM,0.552506653307902,0.101130191366223,1.48290450755438,0.134509559460245
rice,Primary_panicle_branch_number,RF,0.541331497924905,0.0979445197749646,1.49913046201173,0.125797315940137
rice,Primary_panicle_branch_number,RKHS,0.451443033702795,0.104120361050137,1.59562509652998,0.144705239908168
rice,Primary_panicle_branch_number,XGBoost,0.543642204687362,0.0984675665021526,1.49283654944168,0.135833010530083
rice,Protein_content,BL,0.384138275458395,0.111259455935313,0.87982810863466,0.136764995939785
rice,Protein_content,BRR,0.390741295914266,0.109441613322076,0.877049929680201,0.13268010633262
rice,Protein_content,BayesA,0.405839770661454,0.108811633220873,0.869588195237611,0.129361021070125
rice,Protein_content,BayesB,0.407828398133493,0.105207400252381,0.872154646392474,0.132798713257832
rice,Protein_content,BayesC,0.394817426690896,0.104014149616032,0.877260383351725,0.13195344996721
rice,Protein_content,GBLUP,0.393854336516633,0.10513700698781,0.876771644737782,0.132848676819111
rice,Protein_content,LightGBM,0.482930896676695,0.0960543413765162,0.835571361497754,0.130485748311203
rice,Protein_content,RF,0.451799190940767,0.0943983772824181,0.850360049430509,0.136857027555578
rice,Protein_content,RKHS,0.354087141463948,0.103691944107036,0.891861059424772,0.136648886783075
rice,Protein_content,XGBoost,0.466914941543488,0.10011450422844,0.842753537497437,0.133018508759105
rice,Seed_color,BL,NA,NA,0.125818374534642,0.0658370164427051
rice,Seed_color,BRR,NA,NA,0.126288653617749,0.0654503317783567
rice,Seed_color,BayesA,NA,NA,0.128882370884816,0.0625400678376474
rice,Seed_color,BayesB,NA,NA,0.128097145907311,0.0646791279385263
rice,Seed_color,BayesC,NA,NA,0.126251178258725,0.0658454747328173
rice,Seed_color,GBLUP,NA,NA,0.126780718583545,0.0651948955089945
rice,Seed_color,LightGBM,NA,NA,0.122589175692002,0.0723507177798061
rice,Seed_color,RF,NA,NA,0.123960129957232,0.0688387506178867
rice,Seed_color,RKHS,NA,NA,0.125009200533695,0.0679221417185287
rice,Seed_color,XGBoost,NA,NA,0.12314355523595,0.0719350633782672
rice,Seed_length,BL,0.472022663622011,0.0892210118776897,0.846776604453165,0.0737085984937963
rice,Seed_length,BRR,0.479868556699716,0.0885101923288343,0.843276387341032,0.0733739599231357
rice,Seed_length,BayesA,0.483867929467709,0.0895134326323175,0.841407510861804,0.0762404679761461
rice,Seed_length,BayesB,0.48779187726696,0.0895674688669109,0.837432793021743,0.078692553246165
rice,Seed_length,BayesC,0.481803979899828,0.0889058819207772,0.842510548128481,0.076516066351874
rice,Seed_length,GBLUP,0.480337802711795,0.0890386730812594,0.843089909017657,0.0763944921225355
rice,Seed_length,LightGBM,0.560023316523303,0.0564530170157132,0.797817042852132,0.0752472943156957
rice,Seed_length,RF,0.553188389716427,0.063696452792049,0.800777162808231,0.0793112430141027
rice,Seed_length,RKHS,0.452230266858454,0.093585926092022,0.857512452677122,0.0759067557057166
rice,Seed_length,XGBoost,0.56710127968121,0.058386035713388,0.791427640488578,0.0729619733410971
rice,Seed_length_width_ratio,BL,0.614517839868864,0.074939004618371,0.43314873406717,0.0405160208626848
rice,Seed_length_width_ratio,BRR,0.615509825830778,0.0760821081353366,0.430625381990906,0.0401374936752481
rice,Seed_length_width_ratio,BayesA,0.617748888026007,0.0754075733757124,0.429397623409076,0.0406820508035306
rice,Seed_length_width_ratio,BayesB,0.619727096528544,0.0741348566190644,0.428461769365811,0.0420536181836625
rice,Seed_length_width_ratio,BayesC,0.615701498949307,0.0768411677588555,0.430411503588235,0.0407092461341526
rice,Seed_length_width_ratio,GBLUP,0.615279024220918,0.0752997485624971,0.430502500014635,0.0404017345864104
rice,Seed_length_width_ratio,LightGBM,0.664248173223313,0.0625169610178107,0.411043376543129,0.040333849778599
rice,Seed_length_width_ratio,RF,0.641496408980337,0.0579906992961787,0.421353113352943,0.0372259905646045
rice,Seed_length_width_ratio,RKHS,0.592303794956122,0.0806079526507466,0.440580322221247,0.0387768456855552
rice,Seed_length_width_ratio,XGBoost,0.655266119942011,0.0615468180631924,0.412357044699716,0.0386728796429773
rice,Seed_number_per_panicle,BL,0.333483500537079,0.0961015397175326,0.316587370474109,0.0330891303107825
rice,Seed_number_per_panicle,BRR,0.343778961409149,0.0970225506914709,0.315473406675113,0.0328866248247332
rice,Seed_number_per_panicle,BayesA,0.357694986154792,0.0981859596990391,0.313284810415513,0.0317892197228327
rice,Seed_number_per_panicle,BayesB,0.359140219110089,0.0943816860396773,0.312995431142997,0.0328269498183699
rice,Seed_number_per_panicle,BayesC,0.347182537106069,0.0955527967519525,0.315077607111874,0.0329151633424714
rice,Seed_number_per_panicle,GBLUP,0.345558140803913,0.09382288303914,0.315049700104433,0.0332838299981881
rice,Seed_number_per_panicle,LightGBM,0.442744320121108,0.105176819980482,0.300541271202287,0.0278219785473241
rice,Seed_number_per_panicle,RF,0.448188676743061,0.099714747940801,0.299538482370805,0.028675521172014
rice,Seed_number_per_panicle,RKHS,0.307283395472721,0.0948203971592488,0.319885312858914,0.0336871367014918
rice,Seed_number_per_panicle,XGBoost,0.462257468661604,0.102901751697548,0.297270501087679,0.028365069654648
rice,Seed_surface_area,BL,0.519466006214473,0.0770056714146151,0.125584422388952,0.0112895920113305
